Geography,Geography_type,Timeframe,Current Year Week Ending,Type,ASP Current Year,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,SmlBagged Units,LrgBagged Units,X-LrgBagged Units,Bulk GTIN
Nashville,City,Weekly,4/7/19 0:00,Conventional,0.844971931,308943.4,130333.48,8543.2,736.67,46916.35,0,0,0,122413.71
Nashville,City,Weekly,4/14/19 0:00,Conventional,0.869929624,308511.91,132352.55,6554.58,684.63,43290.21,0,0,0,125629.94
Nashville,City,Weekly,4/21/19 0:00,Conventional,1.091796123,258974.63,103387.4,6475.6,389.56,52208.4,0,0,0,96513.66
Nashville,City,Weekly,4/28/19 0:00,Conventional,1.267287295,228604.11,101130.14,7167.9,593.3,45846.17,0,0,0,73866.6
Nashville,City,Weekly,5/5/19 0:00,Conventional,1.091011033,321165.89,140906.7,7451.96,665.46,45926.57,0,0,0,126215.21
Nashville,City,Weekly,5/12/19 0:00,Conventional,1.066502722,281600.21,122196.38,6714.88,507.64,50069.4,0,0,0,102111.91
Nashville,City,Weekly,5/19/19 0:00,Conventional,1.148778327,256253.73,107539.17,7540.63,533.82,51656.39,0,0,0,88983.73
Nashville,City,Weekly,5/26/19 0:00,Conventional,1.109542489,271468.82,111001.77,6754.9,436.81,48701.37,0,0,0,104573.96
Nashville,City,Weekly,6/2/19 0:00,Conventional,1.077972661,289049.7,107723.36,5952.15,438.53,46917.33,0,0,0,128018.33
Nashville,City,Weekly,6/9/19 0:00,Conventional,1.161664287,261850.96,100636.94,6199.46,490.02,42626.47,0,0,0,111898.07
Nashville,City,Weekly,6/16/19 0:00,Conventional,1.305561513,230239.57,91934.4,6581.69,404.46,41097.71,0,0,0,90221.31
Nashville,City,Weekly,6/23/19 0:00,Conventional,1.353571452,217713.37,90878.08,6070.37,506.56,43659.87,0,0,0,76598.48
Nashville,City,Weekly,6/30/19 0:00,Conventional,1.35321546,220550.32,88093.62,7108.26,646.23,41933.8,0,0,0,82768.42
Nashville,City,Weekly,7/7/19 0:00,Conventional,1.369145453,232620.37,88801.31,7001.29,482.55,47296.72,0,0,0,89038.5
Nashville,City,Weekly,7/14/19 0:00,Conventional,1.439360509,203690.27,74288.32,6309.81,562.87,47487.13,0,0,0,75042.14
Nashville,City,Weekly,7/21/19 0:00,Conventional,1.456345992,202040.38,74369.99,6277.18,508.46,44942.41,0,0,0,75942.34
Nashville,City,Weekly,7/28/19 0:00,Conventional,1.458633536,194832.13,68777.81,5793.43,305.84,43327.81,0,0,0,76627.24
Nashville,City,Weekly,8/4/19 0:00,Conventional,1.364688866,212005.73,75086.78,6453.13,355.71,46168.8,0,0,0,83941.32
Nashville,City,Weekly,8/11/19 0:00,Conventional,1.255225857,234423.04,81077.21,11785.24,437.94,49583.89,0,0,0,91538.77
Nashville,City,Weekly,8/18/19 0:00,Conventional,1.238030665,236900.3,81617.67,8326.74,359.55,49087.01,0,0,0,97509.33
Nashville,City,Weekly,8/25/19 0:00,Conventional,1.221286738,237627.82,84919.69,6628.27,391.23,50393.62,0,0,0,95295.01
Nashville,City,Weekly,9/1/19 0:00,Conventional,1.110376206,238117.35,95524.7,5617.38,411.64,44045.79,0,0,0,92517.85
Nashville,City,Weekly,9/8/19 0:00,Conventional,1.117584098,244655.15,92152.86,6569.12,390.29,44977.74,0,0,0,100565.14
Nashville,City,Weekly,9/15/19 0:00,Conventional,1.233701567,232846.85,88039.55,6714.07,392.95,45939.24,0,0,0,91761.03
Nashville,City,Weekly,9/22/19 0:00,Conventional,1.228832993,222471.51,71599.21,20114.05,349.04,43149.82,0,0,0,87259.39
Nashville,City,Weekly,9/29/19 0:00,Conventional,1.21423628,231256.55,66694.78,26921.95,294.11,42441.15,0,0,0,94904.56
Nashville,City,Weekly,10/6/19 0:00,Conventional,1.044674083,263052.22,79345.38,31202.59,314.32,37924.01,0,0,0,114265.92
Nashville,City,Weekly,10/13/19 0:00,Conventional,1.056082491,227102.09,76933.12,14887.82,334.1,38829.25,0,0,0,96117.8
Nashville,City,Weekly,10/20/19 0:00,Conventional,1.033142417,220776.72,80189.57,8744.67,245.81,37411.72,0,0,0,94184.95
Nashville,City,Weekly,10/27/19 0:00,Conventional,0.957627386,249757.54,88188.24,7258.32,314.39,36209.17,0,0,0,117787.42
Nashville,City,Weekly,11/3/19 0:00,Conventional,0.971526488,222419.45,83972.38,6750.78,248.87,34085.66,0,0,0,97361.75
Nashville,City,Weekly,11/10/19 0:00,Conventional,1.016501228,213741.28,82899.69,6594.68,287.11,35465.64,0,0,0,88494.17
Nashville,City,Weekly,11/17/19 0:00,Conventional,0.946281469,225443.47,89037.17,6920.51,314.18,28013.19,0,0,0,101158.42
Nashville,City,Weekly,11/24/19 0:00,Conventional,0.938092205,206082.54,78682.55,6038.17,244.14,36151.66,0,0,0,84966.02
Nashville,City,Weekly,12/1/19 0:00,Conventional,0.966720626,179455.43,70318.19,5067.87,188.39,36369.62,0,0,0,67511.36
Nashville,City,Weekly,12/8/19 0:00,Conventional,0.975859219,218800.39,90185.68,6236.91,312.9,37473.79,0,0,0,84591.12
Nashville,City,Weekly,12/15/19 0:00,Conventional,0.971477886,208968.56,83303.92,5079.76,462.55,33090.82,0,0,0,87031.52
Nashville,City,Weekly,12/22/19 0:00,Conventional,0.924498248,194344.65,78625.42,5735.79,313.12,28479.06,0,0,0,81191.26
Nashville,City,Weekly,12/29/19 0:00,Conventional,0.841208469,213472.38,90052.35,5463.44,209.5,26086.95,0,0,0,91660.14
Nashville,City,Weekly,1/7/19 0:00,Organic,1.617387855,13117.37,147.8,2078.58,0,4005.38,0,0,0,6885.62
Nashville,City,Weekly,1/13/19 0:00,Organic,1.744238519,12121.7,237.69,1564.4,0,4386.87,0,0,0,5932.74
Nashville,City,Weekly,1/20/19 0:00,Organic,1.818972681,12067.55,147.68,1599.21,0,4040.16,0,0,0,6280.51
Nashville,City,Weekly,1/27/19 0:00,Organic,1.82230498,11732.79,151.7,1452.15,0,3831.98,0,0,0,6296.96
Nashville,City,Weekly,2/3/19 0:00,Organic,1.782229386,11877.84,131.63,1454.39,0,3855.64,0,0,0,6436.18
Nashville,City,Weekly,2/10/19 0:00,Organic,1.695775292,12234.84,161.03,1359.61,0,4766.25,0,0,0,5947.95
Nashville,City,Weekly,2/17/19 0:00,Organic,1.764421796,10304.91,91.85,1281.76,0,3428.76,0,0,0,5502.55
Nashville,City,Weekly,2/24/19 0:00,Organic,1.6764318,11966.11,64.66,1341.6,0,4738.48,0,0,0,5821.37
Nashville,City,Weekly,3/3/19 0:00,Organic,1.700164354,12212.48,104.55,1395.28,0,4235.63,0,0,0,6477.03
Nashville,City,Weekly,3/10/19 0:00,Organic,1.577134437,11912.39,118.41,1413.31,0,3661.54,0,0,0,6719.13
Nashville,City,Weekly,3/17/19 0:00,Organic,1.567892933,11308.53,92.02,1372.46,0,3696.94,0,0,0,6147.11
Nashville,City,Weekly,3/24/19 0:00,Organic,1.613754761,12556.59,158.89,1244.21,0,5092.83,0,0,0,6060.67
Nashville,City,Weekly,3/31/19 0:00,Organic,1.770214598,10727.84,81.37,1276.5,0,2746.57,0,0,0,6623.39
Nashville,City,Weekly,4/7/19 0:00,Organic,1.607572632,11311.1,47.33,1380.98,0,3089.61,0,0,0,6793.18
Nashville,City,Weekly,4/14/19 0:00,Organic,1.8052722,9078.32,84.62,1151.41,0,2238.55,0,0,0,5603.73
Nashville,City,Weekly,4/21/19 0:00,Organic,2.700936974,9183.7,36.15,1095.98,0,2193.01,0,0,0,5858.55
Nashville,City,Weekly,4/28/19 0:00,Organic,2.075759932,10701.88,55.6,911.37,0,3958.06,0,0,0,5776.84
Nashville,City,Weekly,5/5/19 0:00,Organic,1.972308785,10021.76,25.99,974.95,0,3437.35,0,0,0,5583.47
Nashville,City,Weekly,5/12/19 0:00,Organic,2.094029896,8495.85,34.59,1028.41,0,1673.41,0,0,0,5759.45
Nashville,City,Weekly,5/19/19 0:00,Organic,1.976457286,8245.83,37.91,1104.85,0,1307.04,0,0,0,5796.03
Nashville,City,Weekly,5/26/19 0:00,Organic,1.989169199,9131.43,62.1,1014.11,0,2125.94,0,0,0,5929.28
Nashville,City,Weekly,6/2/19 0:00,Organic,1.752693573,10689.09,57.34,1129.5,0,2518.41,0,0,0,6983.84
Nashville,City,Weekly,6/9/19 0:00,Organic,1.754527914,9831.62,48.53,1128.54,0,2823.63,0,0,0,5830.93
Nashville,City,Weekly,6/16/19 0:00,Organic,1.828094929,10345.85,57.26,1125.87,0,3373.58,0,0,0,5789.14
Nashville,City,Weekly,6/23/19 0:00,Organic,1.988104505,9806.06,45.14,1137.04,0,3092.17,0,0,0,5531.71
Nashville,City,Weekly,6/30/19 0:00,Organic,2.25522516,9216.57,65.25,1066.48,0,3418.08,0,0,0,4666.77
Nashville,City,Weekly,7/7/19 0:00,Organic,2.311226606,9827.17,127.11,1547.76,0,3529.18,0,0,0,4623.12
Nashville,City,Weekly,7/14/19 0:00,Organic,2.311972119,10860.17,90.43,1187.25,0,3382.54,0,0,0,6199.96
Nashville,City,Weekly,7/21/19 0:00,Organic,2.347104294,9398.68,40.58,1117.28,0,3073.26,0,0,0,5167.56
Nashville,City,Weekly,7/28/19 0:00,Organic,2.384198333,9978.94,34.18,1089.86,0,3260.03,0,0,0,5594.87
Nashville,City,Weekly,8/4/19 0:00,Organic,2.403461933,10475.3,78.88,1117.39,0,3577.68,0,0,0,5701.35
Nashville,City,Weekly,8/11/19 0:00,Organic,2.391275217,9898.78,47.45,986.48,0,3489.66,0,0,0,5375.19
Nashville,City,Weekly,8/18/19 0:00,Organic,2.377225759,9680.06,143.99,987.51,0,3366.37,0,0,0,5182.2
Nashville,City,Weekly,8/25/19 0:00,Organic,2.417035255,9510.98,135.22,997.92,0,2709.28,0,0,0,5668.55
Nashville,City,Weekly,9/1/19 0:00,Organic,2.34618898,9537.89,108.08,972.79,0,2486.05,0,0,0,5970.97
Nashville,City,Weekly,9/8/19 0:00,Organic,1.968909022,12729.36,46.54,1024.77,0,5572.82,0,0,0,6085.23
Nashville,City,Weekly,9/15/19 0:00,Organic,2.097364014,10976.09,47.25,862.93,0,4849.25,0,0,0,5216.65
Nashville,City,Weekly,9/22/19 0:00,Organic,2.114795769,11358.12,30.91,1082.76,0,4672.72,0,0,0,5571.72
Nashville,City,Weekly,9/29/19 0:00,Organic,2.072219671,10384.03,41.17,1021.77,0,4030.63,0,0,0,5290.46
Nashville,City,Weekly,10/6/19 0:00,Organic,1.63010328,11991.04,36.9,1181.71,0,4678.05,0,0,0,6094.37
Nashville,City,Weekly,10/13/19 0:00,Organic,1.833672112,10333.71,23.69,1004.28,0,4131.32,0,0,0,5174.42
Nashville,City,Weekly,10/20/19 0:00,Organic,1.851982394,11141.45,45.28,793.16,0,5469.7,0,0,0,4833.3
Nashville,City,Weekly,10/27/19 0:00,Organic,1.826481921,9947.44,34.8,824.39,0,4927.03,0,0,0,4161.22
Nashville,City,Weekly,11/3/19 0:00,Organic,1.689081424,11821.48,44.32,979.3,0,5838.31,0,0,0,4959.55
Nashville,City,Weekly,11/10/19 0:00,Organic,1.64329333,12117.93,78.49,811.36,0,6674.45,0,0,0,4553.64
Nashville,City,Weekly,11/17/19 0:00,Organic,1.666299545,9815.17,96.87,716.4,0,5131.48,0,0,0,3870.41
Nashville,City,Weekly,11/24/19 0:00,Organic,1.93644447,8463.25,62.27,743.92,0,3305.82,0,0,0,4351.24
Nashville,City,Weekly,12/1/19 0:00,Organic,2.040675399,7455.7,52.27,626.73,0,2515.25,0,0,0,4261.45
Nashville,City,Weekly,12/8/19 0:00,Organic,2.026173902,8180.35,28.68,853.21,0,2934.79,0,0,0,4363.66
Nashville,City,Weekly,12/15/19 0:00,Organic,1.933671492,7684.81,56.64,802.86,0,2703.06,0,0,0,4122.25
Nashville,City,Weekly,12/22/19 0:00,Organic,1.831698982,7145.74,61.82,631.29,0,2384.14,0,0,0,4068.49
Nashville,City,Weekly,12/29/19 0:00,Organic,1.794428999,9183.32,61.39,921.76,0,2345.69,0,0,0,5854.48
Nashville,City,Weekly,1/6/20 0:00,Conventional,0.859282315,263561.42,107017.56,8486.83,538.17,37307.26,0,0,0,110211.6
Nashville,City,Weekly,1/12/20 0:00,Conventional,0.846361656,280060.55,103818.11,7235.54,627.98,36781.73,0,0,0,131597.18
Nashville,City,Weekly,1/19/20 0:00,Conventional,0.837322999,308355.13,123135.38,6562.6,301.6,39864.26,0,0,0,138491.29
Nashville,City,Weekly,1/26/20 0:00,Conventional,0.874167534,277190.19,119491.28,6760.28,382.83,39478.23,0,0,0,111077.57
Nashville,City,Weekly,2/2/20 0:00,Conventional,0.828998487,328217.99,130737.76,18366.81,149.45,43539.63,0,0,0,135424.35
Nashville,City,Weekly,2/9/20 0:00,Conventional,0.892100024,279070.1,100796.77,15252.78,4.83,45939.18,0,0,0,117076.55
Nashville,City,Weekly,2/16/20 0:00,Conventional,0.889573592,265024.07,97817,7346.99,36.13,44650.72,0,0,0,115173.22
Nashville,City,Weekly,2/23/20 0:00,Conventional,0.880616807,285345.93,107926.99,7079.21,16.5,47548.22,0,0,0,122775.01
Nashville,City,Weekly,3/1/20 0:00,Conventional,0.953131081,277698.15,102051.64,5821.56,12.5,47846.61,0,0,0,121965.84
Nashville,City,Weekly,3/8/20 0:00,Conventional,1.022038411,274965.89,101107.25,5593.56,13.99,49251.04,0,0,0,119000.06
Nashville,City,Weekly,3/15/20 0:00,Conventional,1.026968651,333092.13,125988.63,7657.8,11.04,64240.08,0,0,0,135194.57
Nashville,City,Weekly,3/22/20 0:00,Conventional,1.026100235,323396.39,124810.58,7302.9,28.96,58486.85,0,0,0,132767.11
Nashville,City,Weekly,3/29/20 0:00,Conventional,1.047830907,294367.81,121780.41,6935.18,24.78,48267.7,0,0,0,117359.74
Nashville,City,Weekly,4/5/20 0:00,Conventional,1.036482274,327448.86,135664.38,8458.7,38.78,59648.43,0,0,0,123638.57
Nashville,City,Weekly,4/12/20 0:00,Conventional,1.056450659,311297.06,138688.86,11718.4,23.73,53952.41,0,0,0,106913.65
Nashville,City,Weekly,4/19/20 0:00,Conventional,1.057283589,317531.86,132921.3,12188.02,36.65,63482.58,0,0,0,108903.3
Nashville,City,Weekly,4/26/20 0:00,Conventional,1.081021977,326434.77,136129.44,8961.1,46.94,66170.36,0,0,0,115126.93
Nashville,City,Weekly,5/3/20 0:00,Conventional,0.986796088,371512.5,166657.22,10233.54,30.67,66725.19,0,0,0,127865.87
Nashville,City,Weekly,5/10/20 0:00,Conventional,1.016527566,360282.34,146488.18,9982.15,23.11,70250.18,0,0,0,133538.72
Nashville,City,Weekly,5/17/20 0:00,Conventional,1.053762445,341197.51,142815.36,9004.86,40.95,65902.08,0,0,0,123434.26
Nashville,City,Weekly,5/24/20 0:00,Conventional,0.95942881,377087.2,156802.02,9393.69,44.22,65640.55,0,0,0,145206.72
Nashville,City,Weekly,5/31/20 0:00,Conventional,1.00610687,343774.32,142368.93,8478.71,26.79,66064.35,0,0,0,126835.55
Nashville,City,Weekly,6/7/20 0:00,Conventional,1.0261425,341160.81,137909.14,9061.36,77.92,67996.72,0,0,0,126115.66
Nashville,City,Weekly,6/14/20 0:00,Conventional,0.928122074,340817.58,133355.31,8383,43.16,67959.26,0,0,0,131076.85
Nashville,City,Weekly,6/21/20 0:00,Conventional,0.917567156,337732.4,137255.76,7885.75,47.36,65642.2,0,0,0,126901.33
Nashville,City,Weekly,6/28/20 0:00,Conventional,0.964256984,304618.48,123860.62,8094.2,5.67,60001.25,0,0,0,112656.73
Nashville,City,Weekly,7/5/20 0:00,Conventional,0.943277644,340636.45,139780.53,8744.4,32.55,74399.44,0,0,0,117679.52
Nashville,City,Weekly,7/12/20 0:00,Conventional,0.907744379,308217.54,121005.39,8562.44,14.6,63544.16,0,0,0,115090.94
Nashville,City,Weekly,7/19/20 0:00,Conventional,0.917998835,303868.6,122577.81,9134.05,38.44,65863.73,0,0,0,106254.57
Nashville,City,Weekly,7/26/20 0:00,Conventional,0.873952778,318861.36,136546.73,8232.47,56.29,63166.61,0,0,0,110859.27
Nashville,City,Weekly,8/2/20 0:00,Conventional,0.856760806,310438.48,125979.65,7462.48,37.58,62420.12,0,0,0,114538.64
Nashville,City,Weekly,8/9/20 0:00,Conventional,0.862009921,315411.4,118941.08,7111.52,91.03,73240.97,0,0,0,116026.79
Nashville,City,Weekly,8/16/20 0:00,Conventional,0.851295603,298451.95,117353.72,6841.36,248.42,73317.77,0,0,0,100690.68
Nashville,City,Weekly,8/23/20 0:00,Conventional,0.872731695,314878.51,113015.05,16239.39,140.38,73291.73,0,0,0,112191.96
Nashville,City,Weekly,8/30/20 0:00,Conventional,0.856995749,300490.67,99395.28,19689.37,40.01,76418.66,0,0,0,104947.35
Nashville,City,Weekly,9/6/20 0:00,Conventional,0.906273955,298051.41,117496.47,13151.79,14.6,65807.4,0,0,0,101581.15
Nashville,City,Weekly,9/13/20 0:00,Conventional,0.895011904,293286.11,106886.95,10689.43,222.57,62927.35,0,0,0,112559.81
Nashville,City,Weekly,9/20/20 0:00,Conventional,0.881582743,283653.55,93969.76,13189.25,121.94,73812.03,0,0,0,102560.57
Nashville,City,Weekly,9/27/20 0:00,Conventional,0.870429905,286759.32,98578.21,15406.79,26.26,63067.52,0,0,0,109680.53
Nashville,City,Weekly,10/4/20 0:00,Conventional,0.869234444,273136.01,96901.15,10500.91,29.35,67213.08,0,0,0,98491.52
Nashville,City,Weekly,10/11/20 0:00,Conventional,0.867015638,271204.02,91471.33,9589.52,2.1,71377.71,0,0,0,98763.36
Nashville,City,Weekly,10/18/20 0:00,Conventional,0.827721839,290452.49,99224.66,12689.59,37.44,69530.34,0,0,0,108970.45
Nashville,City,Weekly,10/25/20 0:00,Conventional,0.822754321,280683.46,102613.99,15252.74,13.98,67608.17,0,0,0,95194.57
Nashville,City,Weekly,11/1/20 0:00,Conventional,0.882553311,275306.18,96906.83,12779.11,29.03,72484.29,0,0,0,93106.92
Nashville,City,Weekly,11/8/20 0:00,Conventional,0.849440471,284400.74,92222.74,16296.73,9.56,76125.13,0,0,0,99746.59
Nashville,City,Weekly,11/15/20 0:00,Conventional,0.84980561,263590.67,86282.03,13848.6,6.1,73958.39,0,0,0,89495.54
Nashville,City,Weekly,11/22/20 0:00,Conventional,0.849694648,247637.64,83010.14,10305.08,68.23,76911.95,0,0,0,77342.24
Nashville,City,Weekly,11/29/20 0:00,Conventional,0.800798029,226096.34,90437.55,9216.23,20.73,63108.58,0,0,0,63313.25
Nashville,City,Weekly,12/6/20 0:00,Conventional,0.838263412,254789.8,87445.78,11279.78,75.78,74823.88,0,0,0,81164.57
Nashville,City,Weekly,12/13/20 0:00,Conventional,0.838361825,261476.96,90015.86,11464.73,49.33,74550.21,0,0,0,85396.83
Nashville,City,Weekly,12/20/20 0:00,Conventional,0.855404276,253575.28,92907.98,11741.1,7.38,74236.15,0,0,0,74682.66
Nashville,City,Weekly,12/27/20 0:00,Conventional,0.811609722,234914.45,90582.23,9602.27,190.89,71006.3,0,0,0,63532.76
Nashville,City,Weekly,1/6/20 0:00,Organic,1.619292848,12889.68,69.51,1385.59,0,3975.45,0,0,0,7459.13
Nashville,City,Weekly,1/12/20 0:00,Organic,1.476510738,13467.39,31.18,1640.61,0,3260.98,0,0,0,8534.62
Nashville,City,Weekly,1/19/20 0:00,Organic,1.595743335,9519.58,43.46,1104.08,0,2765.48,0,0,0,5606.57
Nashville,City,Weekly,1/26/20 0:00,Organic,1.734118639,9772.77,76.64,913.63,0,3251.38,0,0,0,5531.13
Nashville,City,Weekly,2/2/20 0:00,Organic,1.707780262,12064.87,17.59,1352.05,0,3164.84,0,0,0,7530.39
Nashville,City,Weekly,2/9/20 0:00,Organic,1.855192804,10459.2,14.76,1213.25,0,2595.92,0,0,0,6635.27
Nashville,City,Weekly,2/16/20 0:00,Organic,1.705987968,11548.04,15.81,1230.22,0,3209.13,0,0,0,7092.87
Nashville,City,Weekly,2/23/20 0:00,Organic,1.797759139,10506.91,28.45,1163.38,0,2990.69,0,0,0,6324.39
Nashville,City,Weekly,3/1/20 0:00,Organic,1.963776139,9764.81,14.54,959.19,0,2804.19,0,0,0,5986.89
Nashville,City,Weekly,3/8/20 0:00,Organic,1.757703447,11171.51,71.28,1005.7,0,3300.39,0,0,0,6794.14
Nashville,City,Weekly,3/15/20 0:00,Organic,1.808768591,11462.49,66.08,1212.59,0,3486.76,0,0,0,6697.06
Nashville,City,Weekly,3/22/20 0:00,Organic,1.99497423,11183.36,30.42,1172.33,0,3611.27,0,0,0,6369.34
Nashville,City,Weekly,3/29/20 0:00,Organic,2.008378215,8166.54,78.89,936.1,0,3175.09,0,0,0,3976.46
Nashville,City,Weekly,4/5/20 0:00,Organic,1.955445265,12269.18,38.9,1399.37,0,3849.91,0,0,0,6981
Nashville,City,Weekly,4/12/20 0:00,Organic,1.878043632,8453.08,41.95,814.78,0,3648.72,0,0,0,3947.64
Nashville,City,Weekly,4/19/20 0:00,Organic,1.944903842,11981.96,63.48,1300.53,0,4521,0,0,0,6096.95
Nashville,City,Weekly,4/26/20 0:00,Organic,1.987482882,12089.77,37.21,1512.95,0,4038.54,0,0,0,6501.07
Nashville,City,Weekly,5/3/20 0:00,Organic,1.83155035,13517.95,67.66,2756.13,0,4014.98,0,0,0,6679.17
Nashville,City,Weekly,5/10/20 0:00,Organic,1.901738773,13587.84,79.01,2197.19,0,3960.73,0,0,0,7350.91
Nashville,City,Weekly,5/17/20 0:00,Organic,2.070755748,8800.78,103.71,1083.39,0,3613.89,0,0,0,3999.78
Nashville,City,Weekly,5/24/20 0:00,Organic,1.810389311,11666.91,87.01,1588.87,0,3958.7,0,0,0,6032.32
Nashville,City,Weekly,5/31/20 0:00,Organic,1.810208622,13074.61,46.13,1403.96,0,4732.35,0,0,0,6892.17
Nashville,City,Weekly,6/7/20 0:00,Organic,1.918667,11919.3,102.6,1332.7,0,4472.15,0,0,0,6011.86
Nashville,City,Weekly,6/14/20 0:00,Organic,1.800117958,13053.29,70.78,1370.54,0,4430.81,0,0,0,7181.15
Nashville,City,Weekly,6/21/20 0:00,Organic,1.813319351,12592.97,102.29,1583.78,0,4024.58,0,0,0,6882.32
Nashville,City,Weekly,6/28/20 0:00,Organic,1.893398511,10950.73,95.15,1184.72,0,3478.28,0,0,0,6192.59
Nashville,City,Weekly,7/5/20 0:00,Organic,1.893421021,12020.71,96.19,1329.69,0,3468.01,0,0,0,7126.81
Nashville,City,Weekly,7/12/20 0:00,Organic,1.890242103,11897.7,69.11,1859.1,0,3182.01,0,0,0,6787.48
Nashville,City,Weekly,7/19/20 0:00,Organic,1.30911,17885.9,30.77,1546.14,0,10272.63,0,0,0,6036.35
Nashville,City,Weekly,7/26/20 0:00,Organic,1.484463307,14562.87,26.89,1621.81,0,6188.1,0,0,0,6726.07
Nashville,City,Weekly,8/2/20 0:00,Organic,1.682166774,11662.6,30.65,1365.56,0,4450.44,0,0,0,5815.95
Nashville,City,Weekly,8/9/20 0:00,Organic,1.696334582,11872.77,28.24,1181.91,0,5030.18,0,0,0,5632.44
Nashville,City,Weekly,8/16/20 0:00,Organic,1.810476556,11546.01,38.84,1363.53,0,4279.89,0,0,0,5863.74
Nashville,City,Weekly,8/23/20 0:00,Organic,1.839689537,12179.21,23.73,1383.73,0,4219.34,0,0,0,6552.41
Nashville,City,Weekly,8/30/20 0:00,Organic,1.797190028,12034.87,36.55,1279.95,0,4539.17,0,0,0,6179.19
Nashville,City,Weekly,9/6/20 0:00,Organic,1.860194046,9954.52,35.49,1063.67,0,3589.39,0,0,0,5265.97
Nashville,City,Weekly,9/13/20 0:00,Organic,1.80063251,9759.34,40.44,1014.66,0,3700.22,0,0,0,5004.02
Nashville,City,Weekly,9/20/20 0:00,Organic,1.645673076,11830.51,19.64,1205.75,0,4452.59,0,0,0,6152.53
Nashville,City,Weekly,9/27/20 0:00,Organic,1.763346242,12043.29,32.87,1151.39,0,5126.91,0,0,0,5732.11
Nashville,City,Weekly,10/4/20 0:00,Organic,1.82186387,10647.22,17.03,1003.5,0,4179.77,0,0,0,5446.93
Nashville,City,Weekly,10/11/20 0:00,Organic,1.802143499,10966.93,67.32,1046.84,0,4446.23,0,0,0,5406.54
Nashville,City,Weekly,10/18/20 0:00,Organic,1.785392605,10345.35,16.83,1049.87,0,3685.19,0,0,0,5593.46
Nashville,City,Weekly,10/25/20 0:00,Organic,1.763439038,10981.86,24.72,1105.86,0,3945.2,0,0,0,5906.08
Nashville,City,Weekly,11/1/20 0:00,Organic,1.652427951,11070.58,20.29,964.74,0,4877.38,0,0,0,5208.17
Nashville,City,Weekly,11/8/20 0:00,Organic,1.566288839,11122.05,11.15,1101.65,0,4249.43,0,0,0,5759.81
Nashville,City,Weekly,11/15/20 0:00,Organic,1.543773871,12478.93,14.71,1199.14,0,4842.28,0,0,0,6422.79
Nashville,City,Weekly,11/22/20 0:00,Organic,1.628280528,12816.42,33.53,1233.06,0,5324.33,0,0,0,6225.49
Nashville,City,Weekly,11/29/20 0:00,Organic,1.656468798,10272.54,27.45,842.15,0,4026.25,0,0,0,5376.7
Nashville,City,Weekly,12/6/20 0:00,Organic,1.62350652,13189.9,7.05,1123.23,0,5322.26,0,0,0,6737.35
Nashville,City,Weekly,12/13/20 0:00,Organic,1.563420608,10486.04,36.67,788.53,0,5052.67,0,0,0,4608.17
Nashville,City,Weekly,12/20/20 0:00,Organic,1.592458992,12244.36,62.7,1033.12,0,5401.88,0,0,0,5746.66
Nashville,City,Weekly,12/27/20 0:00,Organic,1.604841928,10911.17,29.14,929.3,0,4273.91,0,0,0,5678.82
Nashville,City,Weekly,1/4/21 0:00,Conventional,0.80019682,313506.01,106661.68,20597.75,101.56,79466.55,64803.39,8764.88,3775.75,106678.47
Nashville,City,Weekly,1/4/21 0:00,Organic,1.331685329,12153,42.7,847.21,0,6077.79,6077.79,0,0,5185.3
Nashville,City,Weekly,1/10/21 0:00,Conventional,0.834076843,321598.25,107183.09,17945.2,178,86650.62,71439.93,10636.5,2351.84,109641.34
Nashville,City,Weekly,1/10/21 0:00,Organic,1.452333071,16696.51,19.88,1315.28,0,7110.65,7110.65,0,0,8250.7
Nashville,City,Weekly,1/17/21 0:00,Conventional,0.852066851,314129.3,108710.93,19017.42,5.05,95583.46,81191.79,10336.59,1816.7,90812.44
Nashville,City,Weekly,1/17/21 0:00,Organic,1.588601988,16600.04,33.14,1359.13,0,7454.41,7454.41,0,0,7753.35
